"year","Y1","Y0_synth"
1979,0,0
1984,0,0.0385025582483484
1989,0,0.123027712992672
1994,0.982500016689301,0.924129819971673
1999,7.47999995946884,0.614540882935231
2004,21.1000008583069,3.61215085640772
2009,22.6999998092651,12.8954648807264
2014,28.629999756813,13.9292279805965
