"year","Y1","Y0_synth"
1979,0,0
1984,0,0.0228556520309234
1989,0,0.073030954987035
1994,0.982500016689301,0.982661094802014
1999,7.47999995946884,0.571507053801923
2004,21.1000008583069,2.22703432110812
2009,22.6999998092651,12.9847703808249
2014,28.629999756813,10.1113095422094
